id,song,stem,condition,domain,ld,ld_loudness_matched,absolute_lufs_difference,absolute_crest_difference_db,centered_envelope_rmse_db,centered_band_rmse_db,max_stage_clipped_fraction
history_006_bass,Carlos Gonzalez - A Place For Us,bass,comp_ratio2,input,0.5457932353019714,0.4081456661224365,3.4217189573661386,0.9320251291271902,1.7106352255644606,0.6036693453788757,0.0
history_006_bass,Carlos Gonzalez - A Place For Us,bass,comp_ratio2,normalized,0.8925277590751648,0.8583248853683472,1.5647092439498955,1.654197700960875,2.2707072033052045,1.8337255716323853,0.0
history_006_bass,Carlos Gonzalez - A Place For Us,bass,comp_ratio4,input,0.7454073429107666,0.5946319103240967,4.846118341435158,1.626519032243845,2.537300786250931,0.9152785539627075,0.0
history_006_bass,Carlos Gonzalez - A Place For Us,bass,comp_ratio4,normalized,1.017268419265747,0.9587162733078003,2.0391597735257534,2.1668401768591288,2.819427369402557,2.08475923538208,0.0
history_006_drums,Raft Monk - Tiring,drums,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_006_drums,Raft Monk - Tiring,drums,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_006_drums,Raft Monk - Tiring,drums,gain_minus6,input,1.1880812644958496,5.337675247574225e-06,6.000000478502471,5.606000996749572e-09,1.0747967775387086e-08,3.814697265625e-06,0.0
history_006_drums,Raft Monk - Tiring,drums,gain_minus6,normalized,0.005552162881940603,0.005554072558879852,3.841127309556214e-06,3.4729082827311686e-06,0.00015497713056032665,8.357583283213899e-06,0.0
history_006_drums,Raft Monk - Tiring,drums,gain_plus6,input,1.685612678527832,6.281633886828786e-06,5.999999795879194,1.47379656922908e-07,9.470351602453475e-09,7.817802725185174e-06,0.0
history_006_drums,Raft Monk - Tiring,drums,gain_plus6,normalized,0.007727287709712982,0.007728443946689367,3.7855289960475602e-06,2.6472966538904075e-06,0.00014670609855361278,2.0754197976202704e-05,0.0
history_006_drums,Raft Monk - Tiring,drums,eq_minus6,input,0.12229111045598984,0.1277257204055786,0.28195885232086226,0.6676674338526567,0.30313939331970174,1.571035385131836,0.0
history_006_drums,Raft Monk - Tiring,drums,eq_minus6,normalized,0.09152950346469879,0.09061020612716675,0.028318621331173688,0.3141991162395428,0.06822926365566148,0.010739660821855068,0.0
history_006_drums,Raft Monk - Tiring,drums,eq_plus6,input,0.1452682912349701,0.15471433103084564,0.3991858242397335,0.8771052996124009,0.410310649227736,1.6560895442962646,0.0
history_006_drums,Raft Monk - Tiring,drums,eq_plus6,normalized,0.09789726138114929,0.09817463159561157,0.019756447658039633,0.4803869959542908,0.07266994337158325,0.01090738084167242,0.0
history_006_drums,Raft Monk - Tiring,drums,comp_ratio2,input,0.8263105154037476,0.7746859788894653,5.964409733482007,1.7601245601981397,2.8140213795921167,1.6334202289581299,0.0
history_006_drums,Raft Monk - Tiring,drums,comp_ratio2,normalized,1.6657819747924805,1.657424807548523,0.24835735865828212,1.1884596303099393,3.136183280043138,1.2848801612854004,0.0
history_006_drums,Raft Monk - Tiring,drums,comp_ratio4,input,1.0942784547805786,1.114781141281128,8.147148311338029,2.908479190641966,4.176631640741563,2.3873445987701416,0.0
history_006_drums,Raft Monk - Tiring,drums,comp_ratio4,normalized,1.7298049926757812,1.7282928228378296,0.05161127686125866,1.1289640666257128,4.234303480954914,1.6499767303466797,0.0
history_006_vocals,Skelpolu - Resurrection,vocals,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,gain_minus6,input,1.1716095209121704,2.536795727792196e-05,6.000000484986302,3.0794819139146057e-07,8.189263509835518e-09,8.529922524758149e-06,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,gain_minus6,normalized,0.010092532262206078,0.010096747428178787,2.2633881471278983e-06,3.3701071018299444e-06,5.975372370076044e-05,1.0377098988101352e-05,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,gain_plus6,input,1.68035888671875,2.9299952075234614e-05,5.999999763605658,2.1470839328685543e-08,8.770902624294167e-09,3.4119689189537894e-06,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,gain_plus6,normalized,0.010278485715389252,0.010282555595040321,7.078766337542675e-07,1.2771179740411753e-06,6.108362805870301e-05,1.7811000361689366e-05,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,eq_minus6,input,0.2843242287635803,0.33272793889045715,1.6955511908262935,0.6048933794885691,0.7303524548289497,1.3053938150405884,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,eq_minus6,normalized,0.13431914150714874,0.1343902051448822,0.009823344366221676,0.3359569411540626,0.08074915305653534,0.021547874435782433,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,eq_plus6,input,0.38962727785110474,0.3812428414821625,2.135345788335677,0.23765469668915884,0.8149217553563826,1.3507097959518433,5.731074487634777e-07
history_006_vocals,Skelpolu - Resurrection,vocals,eq_plus6,normalized,0.13792482018470764,0.1380411982536316,0.011244710561005178,0.1906230416270489,0.08890064536986322,0.051526058465242386,5.731074487634777e-07
history_006_vocals,Skelpolu - Resurrection,vocals,comp_ratio2,input,0.8258036375045776,0.26580214500427246,4.293669871610767,1.431376917719252,1.1609064792023613,0.19993074238300323,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,comp_ratio2,normalized,0.433399498462677,0.43664926290512085,0.07725484964979401,1.0981597223535644,1.2699075414335195,2.4152040481567383,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,comp_ratio4,input,1.1627483367919922,0.3983840346336365,6.322732889520946,1.7352605984364367,1.7353535936129478,0.30927103757858276,5.444520763253038e-07
history_006_vocals,Skelpolu - Resurrection,vocals,comp_ratio4,normalized,0.5376957654953003,0.5471031069755554,0.21634435543554886,0.9648614154145356,1.7568797816302058,3.0575501918792725,5.444520763253038e-07
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,gain_minus6,input,1.1551814079284668,1.977501051442232e-05,6.000000467089013,1.905667836865632e-07,9.047485213976198e-09,9.800134648685344e-06,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,gain_minus6,normalized,0.013653777539730072,0.013668517582118511,7.388929752494278e-07,1.05992964449797e-06,3.756205758407853e-05,4.072982119396329e-05,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,gain_plus6,input,1.6717703342437744,2.249264798592776e-05,5.999999813457244,2.479108331954194e-07,9.000703272694069e-09,5.909703759243712e-06,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,gain_plus6,normalized,0.010619732551276684,0.010637108236551285,8.489361427166386e-07,6.785638646533698e-07,2.9920490628915365e-05,1.8997039660462178e-05,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,eq_minus6,input,0.34840965270996094,0.4372591972351074,2.1608346937772644,0.15863032138308597,0.9881372374383187,1.6246871948242188,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,eq_minus6,normalized,0.18793150782585144,0.18793003261089325,0.00012392627575152915,0.010337332224658269,0.04043193609459644,0.004228630568832159,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,eq_plus6,input,0.5515099763870239,0.5271949768066406,3.0163828202869105,0.8506885175086261,1.1190347165371632,1.7019435167312622,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,eq_plus6,normalized,0.1879996657371521,0.18800798058509827,0.0031995337218084785,0.009413301638822702,0.04010084178942086,0.0044991737231612206,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,comp_ratio2,input,0.8340381383895874,0.31122252345085144,4.362990811687212,0.18885453740147184,1.2771264534120041,0.4282808303833008,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,comp_ratio2,normalized,0.5923701524734497,0.5994553565979004,1.1036624876156296,2.7791196313670383,1.912683349149895,1.631266474723816,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,comp_ratio4,input,1.1630680561065674,0.45814377069473267,6.393025130178078,0.3516027773130119,1.912011946890647,0.6074215173721313,0.0
history_006_other,The Easton Ellises (Baumi) - SDRNR,other,comp_ratio4,normalized,0.6822530627250671,0.6907433867454529,1.2428026575360462,2.5636343271113162,2.218120242362921,1.7339814901351929,0.0
history_007_bass,The Long Wait - Dark Horses,bass,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_007_bass,The Long Wait - Dark Horses,bass,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_007_bass,The Long Wait - Dark Horses,bass,gain_minus6,input,1.178717851638794,1.72290310729295e-05,6.000000517399901,1.7698024379342314e-08,1.1091816150869788e-08,3.814697265625e-06,0.0
history_007_bass,The Long Wait - Dark Horses,bass,gain_minus6,normalized,0.010226250626146793,0.010255763307213783,5.365962998382656e-07,7.936880948022917e-07,3.083272614465023e-05,0.00014939789252821356,0.0
history_007_bass,The Long Wait - Dark Horses,bass,gain_plus6,input,1.6820119619369507,2.0400517314556055e-05,5.99999974415595,2.783887964596943e-07,9.176969875135793e-09,4.178791641606949e-06,0.0
history_007_bass,The Long Wait - Dark Horses,bass,gain_plus6,normalized,0.010143673047423363,0.010173410177230835,3.2087072554531915e-07,7.17219649004619e-07,3.440816128561729e-05,0.00023636966943740845,0.0
history_007_bass,The Long Wait - Dark Horses,bass,eq_minus6,input,0.10821163654327393,0.10598568618297577,0.17867495909186815,0.2484291787515609,0.08251168557415352,1.8352257013320923,0.0
history_007_bass,The Long Wait - Dark Horses,bass,eq_minus6,normalized,0.3513298034667969,0.3513297736644745,0.0006307696274809871,0.013969509263986879,0.07258968189056578,0.008237278088927269,0.0
history_007_bass,The Long Wait - Dark Horses,bass,eq_plus6,input,0.1138119101524353,0.11101873964071274,0.1931050237121852,0.1904876318351647,0.08744769568728415,1.914033055305481,0.0
history_007_bass,The Long Wait - Dark Horses,bass,eq_plus6,normalized,0.3545256555080414,0.35451623797416687,0.0008468334451414705,0.04648067211377693,0.07125542664498505,0.019214492291212082,0.0
history_007_bass,The Long Wait - Dark Horses,bass,comp_ratio2,input,0.6193979382514954,0.31031864881515503,3.2582360128481653,2.952935258817927,1.3275747299649447,0.6057149171829224,0.0
history_007_bass,The Long Wait - Dark Horses,bass,comp_ratio2,normalized,1.6431430578231812,1.5982822179794312,0.9420425827741319,2.833683235620306,1.2388916518171325,0.984106183052063,0.0
history_007_bass,The Long Wait - Dark Horses,bass,comp_ratio4,input,0.8734422922134399,0.46065753698349,4.730132059293691,3.237956533674364,1.9830595599394922,0.9258374571800232,0.0
history_007_bass,The Long Wait - Dark Horses,bass,comp_ratio4,normalized,1.6639060974121094,1.5998748540878296,1.2943110263016813,3.3908831949952116,1.8029092586600584,1.2567310333251953,0.0
history_007_drums,PR - Happy Daze,drums,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
