encoder,id,song,stem,domain,condition,cosine_distance
fxencoderpp,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,comp_ratio4,0.013804495334625244
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,identity,-1.1920928955078125e-07
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,gain_minus6,0.020373046398162842
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,gain_plus6,0.023224711418151855
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,eq_minus6,0.008762776851654053
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,eq_plus6,0.023533344268798828
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,comp_ratio2,0.018429338932037354
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,input,comp_ratio4,0.03829002380371094
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,identity,-1.1920928955078125e-07
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,gain_minus6,2.384185791015625e-07
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,gain_plus6,0.006021738052368164
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,eq_minus6,0.0056847333908081055
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,eq_plus6,0.00579226016998291
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,comp_ratio2,0.23845189809799194
fxencoderpp,history_007_other,Hollow Ground - Ill Fate,other,normalized,comp_ratio4,0.23063933849334717
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,identity,1.1920928955078125e-07
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,gain_minus6,0.009932994842529297
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,gain_plus6,0.01242220401763916
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,eq_minus6,0.0018706321716308594
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,eq_plus6,0.002947568893432617
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,comp_ratio2,0.008864402770996094
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,input,comp_ratio4,0.018803834915161133
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,identity,0.0
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,gain_minus6,8.940696716308594e-07
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,gain_plus6,4.172325134277344e-07
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,eq_minus6,0.00012290477752685547
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,eq_plus6,0.0011815428733825684
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,comp_ratio2,0.008292734622955322
fxencoderpp,history_008_bass,Arise - Run Run Run,bass,normalized,comp_ratio4,0.01716029644012451
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,identity,0.0
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,gain_minus6,0.02399200201034546
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,gain_plus6,0.035320281982421875
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,eq_minus6,0.009547054767608643
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,eq_plus6,0.02213001251220703
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,comp_ratio2,0.040803492069244385
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,input,comp_ratio4,0.09685444831848145
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,identity,0.0
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,gain_minus6,2.086162567138672e-06
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,gain_plus6,8.344650268554688e-07
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,eq_minus6,8.040666580200195e-05
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,eq_plus6,4.088878631591797e-05
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,comp_ratio2,0.23554790019989014
fxencoderpp,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,comp_ratio4,0.21603238582611084
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,identity,-1.1920928955078125e-07
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,gain_minus6,0.055803537368774414
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,gain_plus6,0.07542234659194946
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,eq_minus6,0.01792246103286743
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,eq_plus6,0.019391953945159912
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,comp_ratio2,0.06978189945220947
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,input,comp_ratio4,0.14293235540390015
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,identity,0.0
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,gain_minus6,0.0
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,gain_plus6,0.0
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,eq_minus6,5.7220458984375e-05
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,eq_plus6,4.5299530029296875e-06
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,comp_ratio2,0.02148371934890747
fxencoderpp,history_008_vocals,M.E.R.C. Music - Knockout,vocals,normalized,comp_ratio4,0.032101333141326904
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,identity,-1.1920928955078125e-07
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,gain_minus6,0.03976249694824219
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,gain_plus6,0.05702120065689087
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,eq_minus6,0.04703313112258911
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,eq_plus6,0.06739044189453125
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,comp_ratio2,0.0989561676979065
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,input,comp_ratio4,0.17333602905273438
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,identity,5.960464477539063e-08
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,gain_minus6,1.1920928955078125e-07
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,gain_plus6,1.7881393432617188e-07
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,eq_minus6,0.0008498430252075195
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,eq_plus6,0.0009579658508300781
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,comp_ratio2,0.0042885541915893555
fxencoderpp,history_008_other,M.E.R.C. Music - Knockout,other,normalized,comp_ratio4,0.009007871150970459
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,identity,-1.1920928955078125e-07
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,gain_minus6,0.016643166542053223
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,gain_plus6,0.022668421268463135
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,eq_minus6,0.011598289012908936
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,eq_plus6,0.01862800121307373
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,comp_ratio2,0.041173458099365234
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,input,comp_ratio4,0.0812104344367981
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,identity,1.1920928955078125e-07
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,gain_minus6,1.3709068298339844e-06
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,gain_plus6,1.2516975402832031e-06
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,eq_minus6,0.00010323524475097656
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,eq_plus6,0.00011169910430908203
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,comp_ratio2,0.12612801790237427
fxencoderpp,history_009_bass,Georgia Wonder - Siren,bass,normalized,comp_ratio4,0.14223170280456543
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,identity,0.0
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,gain_minus6,0.010525941848754883
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,gain_plus6,0.01705765724182129
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,eq_minus6,0.003871619701385498
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,eq_plus6,0.006742000579833984
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,comp_ratio2,0.012288570404052734
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,input,comp_ratio4,0.02159285545349121
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,identity,0.0
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,gain_minus6,0.0
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,gain_plus6,0.0
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,eq_minus6,0.0003743767738342285
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,eq_plus6,0.0001373291015625
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,comp_ratio2,0.1094672679901123
fxencoderpp,history_009_drums,Motor Tapes - Shore,drums,normalized,comp_ratio4,0.1482388973236084
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,identity,-2.384185791015625e-07
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,gain_minus6,0.009586691856384277
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,gain_plus6,0.01565307378768921
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,eq_minus6,0.0034426450729370117
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,eq_plus6,0.004797458648681641
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,comp_ratio2,0.0019897818565368652
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,input,comp_ratio4,0.0043326616287231445
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,identity,0.0
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,gain_minus6,0.0
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,gain_plus6,5.960464477539063e-08
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,eq_minus6,4.4405460357666016e-05
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,eq_plus6,0.00022393465042114258
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,comp_ratio2,0.0023038387298583984
fxencoderpp,history_009_vocals,AM Contra - Heart Peripheral,vocals,normalized,comp_ratio4,0.004346013069152832
fxencoderpp,history_009_other,BKS - Too Much,other,input,identity,-2.384185791015625e-07
fxencoderpp,history_009_other,BKS - Too Much,other,input,gain_minus6,0.0158957839012146
fxencoderpp,history_009_other,BKS - Too Much,other,input,gain_plus6,0.030889511108398438
fxencoderpp,history_009_other,BKS - Too Much,other,input,eq_minus6,0.010644853115081787
fxencoderpp,history_009_other,BKS - Too Much,other,input,eq_plus6,0.014188110828399658
fxencoderpp,history_009_other,BKS - Too Much,other,input,comp_ratio2,0.002867400646209717
fxencoderpp,history_009_other,BKS - Too Much,other,input,comp_ratio4,0.005031585693359375
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,identity,0.0
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,gain_minus6,9.5367431640625e-07
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,gain_plus6,2.1457672119140625e-06
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,eq_minus6,0.0008449554443359375
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,eq_plus6,0.002053558826446533
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,comp_ratio2,0.01866328716278076
fxencoderpp,history_009_other,BKS - Too Much,other,normalized,comp_ratio4,0.025812625885009766
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,identity,0.0
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,gain_minus6,0.017324388027191162
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,gain_plus6,0.02693420648574829
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,eq_minus6,0.013988018035888672
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,eq_plus6,0.017553865909576416
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,comp_ratio2,0.00877845287322998
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,input,comp_ratio4,0.018414735794067383
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,identity,0.0
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,gain_minus6,1.8477439880371094e-06
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,gain_plus6,1.5497207641601562e-06
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,eq_minus6,0.00012874603271484375
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,eq_plus6,0.00013691186904907227
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,comp_ratio2,0.0029745101928710938
fxencoderpp,history_010_bass,Cristina Vane - So Easy,bass,normalized,comp_ratio4,0.16168677806854248
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,identity,5.960464477539063e-08
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,gain_minus6,0.008464157581329346
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,gain_plus6,0.015635132789611816
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,eq_minus6,0.002970457077026367
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,eq_plus6,0.007661402225494385
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,comp_ratio2,0.009594619274139404
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,input,comp_ratio4,0.01835334300994873
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,identity,5.960464477539063e-08
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,gain_minus6,2.980232238769531e-07
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,gain_plus6,3.5762786865234375e-07
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,eq_minus6,0.22675812244415283
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,eq_plus6,0.004976749420166016
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,comp_ratio2,0.02138221263885498
fxencoderpp,history_010_drums,Tom McKenzie - Directions,drums,normalized,comp_ratio4,0.03868740797042847
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,identity,0.0
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,gain_minus6,0.03460097312927246
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,gain_plus6,0.04473888874053955
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,eq_minus6,0.010719835758209229
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,eq_plus6,0.01689004898071289
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,comp_ratio2,0.0270082950592041
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,input,comp_ratio4,0.050817668437957764
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,identity,-1.1920928955078125e-07
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,gain_minus6,-1.1920928955078125e-07
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,gain_plus6,0.0
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,eq_minus6,5.066394805908203e-05
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,eq_plus6,0.0011271834373474121
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,comp_ratio2,0.005607664585113525
fxencoderpp,history_010_vocals,BKS - Bulldozer,vocals,normalized,comp_ratio4,0.014196217060089111
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,identity,0.0
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,gain_minus6,0.06258493661880493
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,gain_plus6,0.08776283264160156
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,eq_minus6,0.06143820285797119
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,eq_plus6,0.053599655628204346
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,comp_ratio2,0.040632426738739014
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,input,comp_ratio4,0.08483463525772095
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,identity,-1.1920928955078125e-07
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,gain_minus6,-1.1920928955078125e-07
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,gain_plus6,-1.1920928955078125e-07
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,eq_minus6,1.4603137969970703e-05
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,eq_plus6,9.417533874511719e-06
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,comp_ratio2,0.40621548891067505
fxencoderpp,history_010_other,Skelpolu - Resurrection,other,normalized,comp_ratio4,0.40813368558883667
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,identity,5.960464477539063e-08
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,gain_minus6,0.01889258623123169
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,gain_plus6,0.012357831001281738
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,eq_minus6,0.003638625144958496
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,eq_plus6,0.004848837852478027
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,comp_ratio2,0.08893811702728271
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,input,comp_ratio4,0.1410258412361145
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,identity,1.1920928955078125e-07
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,gain_minus6,9.5367431640625e-07
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,gain_plus6,8.344650268554688e-07
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,eq_minus6,1.722574234008789e-05
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,eq_plus6,0.0003204345703125
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,comp_ratio2,0.11309027671813965
fxencoderpp,history_011_bass,Motor Tapes - Shore,bass,normalized,comp_ratio4,0.14159107208251953
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,identity,-1.1920928955078125e-07
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,gain_minus6,0.04065448045730591
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,gain_plus6,0.020559489727020264
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,eq_minus6,0.006476700305938721
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,eq_plus6,0.00911492109298706
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,comp_ratio2,0.01721489429473877
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,input,comp_ratio4,0.03175288438796997
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,identity,5.960464477539063e-08
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,gain_minus6,0.0
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,gain_plus6,0.0
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,eq_minus6,0.00023305416107177734
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,eq_plus6,0.0008410215377807617
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,comp_ratio2,0.034416794776916504
fxencoderpp,history_011_drums,Arise - Run Run Run,drums,normalized,comp_ratio4,0.05734586715698242
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,identity,5.960464477539063e-08
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,gain_minus6,0.011266887187957764
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,gain_plus6,0.015397131443023682
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,eq_minus6,0.010657906532287598
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,eq_plus6,0.014840483665466309
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,comp_ratio2,0.009544968605041504
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,input,comp_ratio4,0.021004021167755127
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,identity,-1.1920928955078125e-07
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,gain_minus6,-1.1920928955078125e-07
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,gain_plus6,-1.1920928955078125e-07
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,eq_minus6,0.17876791954040527
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,eq_plus6,2.288818359375e-05
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,comp_ratio2,0.002788066864013672
fxencoderpp,history_011_vocals,Hollow Ground - Ill Fate,vocals,normalized,comp_ratio4,0.1939813494682312
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,identity,0.0
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,gain_minus6,0.04067027568817139
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,gain_plus6,0.05470895767211914
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,eq_minus6,0.018421530723571777
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,eq_plus6,0.02852731943130493
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,comp_ratio2,0.05685240030288696
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,input,comp_ratio4,0.1266745924949646
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,identity,0.0
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,gain_minus6,1.1920928955078125e-07
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,gain_plus6,1.1920928955078125e-07
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,eq_minus6,0.0011233091354370117
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,eq_plus6,0.3857099413871765
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,comp_ratio2,0.359783411026001
fxencoderpp,history_011_other,Angels In Amplifiers - I'm Alright,other,normalized,comp_ratio4,0.3421713709831238
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,identity,0.0
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,gain_minus6,0.04661363363265991
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,gain_plus6,0.047823965549468994
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,eq_minus6,0.009863972663879395
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,eq_plus6,0.01777482032775879
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,comp_ratio2,0.023376822471618652
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,input,comp_ratio4,0.03462094068527222
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,identity,-1.1920928955078125e-07
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,gain_minus6,1.0132789611816406e-06
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,gain_plus6,2.2649765014648438e-06
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,eq_minus6,4.4345855712890625e-05
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,eq_plus6,9.751319885253906e-05
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,comp_ratio2,0.001001894474029541
fxencoderpp,history_012_bass,AM Contra - Heart Peripheral,bass,normalized,comp_ratio4,0.0027567148208618164
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,identity,0.0
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,gain_minus6,0.09771859645843506
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,gain_plus6,0.17952245473861694
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,eq_minus6,0.021744847297668457
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,eq_plus6,0.05232745409011841
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,comp_ratio2,0.16945785284042358
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,input,comp_ratio4,0.3052002787590027
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,identity,0.0
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,gain_minus6,0.0
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,gain_plus6,0.0
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,eq_minus6,0.0003083944320678711
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,eq_plus6,5.805492401123047e-05
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,comp_ratio2,0.020520687103271484
fxencoderpp,history_012_drums,Al James - Schoolboy Facination,drums,normalized,comp_ratio4,0.041051268577575684
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,identity,-1.1920928955078125e-07
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,gain_minus6,0.013328731060028076
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,gain_plus6,0.01996743679046631
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,eq_minus6,0.009055793285369873
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,eq_plus6,0.013967454433441162
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,comp_ratio2,0.009661555290222168
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,input,comp_ratio4,0.02022528648376465
fxencoderpp,history_012_vocals,Ben Carrigan - We'll Talk About It All Tonight,vocals,normalized,identity,5.960464477539063e-08
